4,"Some Lexmark, Dell Printers May Present Electrical Hazard","Approximately 40,000 laser printers manufactured by Lexmark International Inc. were recalled this week, according to a statement released by the Consumer Product Safety Commission (CPSC)."
1,Bush #39;s Re-election Is Likely to Foster US-China Ties,"PACIFIC NEWS SERVICE EDITOR #39;S NOTE: The economies of the US and China are simply too intertwined for the United States to support Taiwanese calls for independence, writes PNS contributor George Koo, an international business consultant and frequent "
1,U.S. Air Strike on Iraq's Falluja Kills Two (Reuters),"Reuters - U.S. warplanes attacked the\rebel-held city of Falluja overnight, killing two people, a\witness said."
2,Huskies win Alaska title; Cal tips BYU,"NO. 22 WASHINGTON 79, NO. 19 ALABAMA 76: At Anchorage, Alaska - Will Conroy scored 18 points, leading five Huskies in double-figures scoring and Washington (4-0) won the Great Alaska Shootout title game over Alabama (4-1) on Saturday night."
3,Oracle/PeopleSoft: merger signs and portents,"October 6, 2004 6:43 PM GMT (Datamonitor) - It is looking increasingly likely that Oracle could be victorious in its lengthy takeover battle with PeopleSoft."
1,"Unit Refused Iraq Mission, Military Says","WASHINGTON - Relatives of soldiers who refused to deliver supplies in Iraq say the troops considered the mission too dangerous, in part because their vehicles were in poor shape.    The Army is investigating up to 19 reservist members of a platoon that is part of the 343rd Quartermaster Company, based in Rock Hill, S.C..."
2,"Navy #39;s main foe is Army, but beating Notre Dame may be more &lt;b&gt;...&lt;/b&gt;",You can #39;t blame Navy fullback Kyle Eckel for saying the Midshipmen #39;s game Saturday with Notre Dame is more important to the players than the annual intraservice bloodletting with Army.
3,Japan Court Clears Way for Mega-Bank Deal,"Japan #39;s Supreme Court ruled on Monday that troubled bank UFJ Holdings Inc. can pull out of a deal to sell its trust business to a smaller rival, clearing the way for a full "
1,Gunmen Take Three Hostage at Ugandan Ministry," KAMPALA, Uganda (Reuters) - A small group of suspected  gunmen stormed Uganda's Water Ministry Wednesday and took three  people hostage to protest against proposals to allow President  Yoweri Museveni to run for a third term."
1,Families row over home PC access,"Arguments over who gets to use the home computer are breaking out in families across the UK, says a survey."
3,EBay Reorganizes Senior Management,"SAN FRANCISCO - EBay Inc. announced a senior management reorganization Thursday, increasing international responsibilities for three executives and underscoring the significance of the company #39;s tremendously profitable PayPal division."
4,'Amazing' Viking cemetery found,Archaeologists unearth what is believed to be the first discovery of a Viking burial site in the UK.
4,NASA Capsule With Solar Particles Crashes in Utah,A capsule jettisoned to Earth by NASA's Genesis spacecraft today failed to deploy its parachute and crash-landed in the Utah desert.
2,Immediate upside for Yankees,"If the Randy Johnson deal gets done, the Yankees will have the best rotation in the American League - if it gets done. The Yankees continued discussions yesterday with Arizona and Los Angeles "
3,Strength of global recovery in question - Gordon Brown,"A mixture of problems including sharp currency fluctuations has led to uncertainty about how strong and durable the world recovery will prove, British finance minister Gordon Brown said yesterday."
2,Tendulkar eager to score more centuries,"Sachin Tendulkar was thrilled, but not satisfied, by his record-equalling 34th test century against Bangladesh in Dhaka on Saturday."
1,Alaska Judge Orders Ballots Reprinted (AP),"AP - A Superior Court judge on Wednesday ordered the state to rewrite, reprint and redistribute all its ballots for the Nov. 2 election, saying the wording of a ballot initiative was inaccurate and biased."
3,AOL Parent Sets Up \$500 Million Reserve,Time Warner Inc. said yesterday that it is creating a \$500 million reserve in response to the federal investigations of its America Online unit and that it also will restate AOL Europe #39;s financial results for 2000 and 2001.
2,Yankees Edge Red Sox to Take Command of Series, NEW YORK (Reuters) - Jon Lieber pitched seven shutout  innings and John Olerud cracked a two-run homer as the New York  Yankees dumped the Boston Red Sox 3-1 on Wednesday to take  command of the American League championship series.
2,Hurlbert disputes effect of key ruling,"VAIL, Colo. -- Prosecutors in the Kobe Bryant sexual assault case said this week they were unconcerned with a ruling that many legal experts said would have torpedoed their chances of convicting the NBA star."
2,USC aims to end  #39;04 with poll position," quot;We control our destiny, unlike last year where we didn #39;t know, quot; USC defensive tackle Shaun Cody said this week.  quot;We were hoping on a prayer things would fall into place."
2,Golf: Singh shows Tiger who #39;s Number One,Fiji #39;s Vijay Singh replaced Tiger Woods as the world #39;s No.1 ranked golfer today by winning the PGA Deutsche Bank Championship.
1,"54 dead, million flee homes as rains lash northeast India, Bangladesh (AFP)","AFP - At least 54 people have died and more than a million have fled their homes as torrential rains lashed parts of India and Bangladesh, officials said."
2,Demands of Tyneside showing on Souness,"IN THE face of mounting unrest, Graeme Souness remains determined to reverse the declining fortunes of Newcastle United, but he, like his predecessors, has quickly appreciated that management "
3,Black quits his media empire,Disgraced newspaper baron Conrad Black is calling it quits. Black is set to step down from the chairman #39;s post of his newspaper empire Hollinger Inc.
3,HBOS leaves field clear in battle for Abbey National,BANKING giant HBOS yesterday said it had pulled out of a potential takeover battle for Abbey National. The announcement that it will not be bidding clears the way for Spain #39;s Santander 
4,FX Platform FXall Launches Money Market Service," LONDON (Reuters) - Multi-bank currency trading platform  FXall has launched a money markets service, the company said on  Wednesday."
4,DHS May Appoint Cybersecurity Chief (AP),AP - Homeland Security Secretary Tom Ridge told industry executives Tuesday he supports appointment of a senior cybersecurity chief higher in his department with broader authority and more control over spending. The department later pulled back from the idea.
2,Athens Olympics Draw Record TV Audiences (AP),"AP - The Athens Olympics broke global TV viewing records, with nearly 4 billion people tuning in, IOC president Jacques Rogge said Tuesday."
2,Getting bedrock value,A conversation about Walter McCarty never stays focused on the Celtics' versatile forward for long. Just ask coach Doc Rivers.
4,Authorities investigate hacking attack at University of California,"Authorities are trying to determine how a hacker gained access to a University of California computer that contained personal information for more than 1 million people, many of them recipients of an assistance program for the elderly."
4,Ultrawideband Heralds Zippier Wireless Connections (Reuters),Reuters - Think of it as Wi-Fi on steroids.\On its way to U.S. living rooms and maybe even automobiles is a\new type of high-speed wireless connection that promises\downloaded data rates of up to 1 gigabit per second -- roughly\18.5 times the speed of Wi-Fi -- to personal computers and\other devices.
1,Burmese military #39;s move to free prisoners described as cynical,"Burma #39;s military government has announced the release of five-thousand detainees, in a third mass release in less than a month."
2,Villeneuve to drive Renault till end of year,"LONDON: Canadian Jacques Villeneuve will race the last three Grands Prix of the season for Renault, the Formula One team said yesterday."
4,Yahoo Adds Tool to Search Hard Drives,SAN FRANCISCO - Yahoo Inc. is adding a tool to search computer hard drives as it scrambles to catch up with Google Inc. and stay a step ahead of Microsoft Corp.
3,"Time Warner, Comcast in Talks on Adelphia"," NEW YORK (Reuters) - Comcast Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CMCSA.O target=/stocks/quickinfo/fullquote""&gt;CMCSA.O&lt;/A&gt; and Time  Warner Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=TWX.N target=/stocks/quickinfo/fullquote""&gt;TWX.N&lt;/A&gt; on Monday said they are in talks on a  possible joint offer to acquire bankrupt cable company Adelphia  Communications Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ADELQ.PK target=/stocks/quickinfo/fullquote""&gt;ADELQ.PK&lt;/A&gt;."
4,Rocket plane lands safely after bid for X Prize,"Despite a few tense moments, the SpaceShipOne rocket plane made a successful manned flight into space, putting it in the lead in the race to win the \$10-million Ansari X Prize."
3,Ad giant says  #39;jury is out #39; on prospects,"WPP, one of the worlds biggest advertising agencies, today cast doubt on prospects for the industrys fortunes next year, saying the  quot;jury remains out quot;."
3,Positive Wales in jobs lead,"THE hiring intentions of Welsh employers for the first quarter of 2005 are more positive than the UK average, research from Manpower showed yesterday."
1,New poll puts Kerry ahead as Bush pounds him on foreign policy (AFP),"AFP - Democratic presidential candidate John Kerry, buoyed by a strong showing in his televised debate with George W. Bush, has recaptured a small lead in their White House race, a Newsweek poll showed."
4,EMC nabs former IBM grid guru for CTO position,"EMC Corp. has hired the former chief architect of IBM Corp.'s Grid computing initiative as senior vice president and chief technology officer (CTO) for the Hopkinton, Mass., storage vendor. Jeff Nick, a 24-year IBM veteran and former IBM Fellow, began serving as EMC's CTO on Monday of this week, the company said Friday."
4,Hurricanes May Have Upset NASA's Return-to-Flight Schedule,"Hurricanes Charley, Frances and Ivan have cost NASA a least a week's worth of work and upset its tight schedule for resuming shuttle flights, throwing into doubt the space agency's plans to launch Discovery in early spring."
4,Gartner optimistic about chip numbers,"But that optimism isn #39;t matched by Infineon, which said that while the market worldwide remains buoyant, the US is a special case and cautioned that growth might not be as strong as it expected."
2,"Yankees Decline Options on Quantrill, Lee (AP)",AP - The Yankees declined their 2005 option on first baseman Travis Lee on Friday and their 2006 option on reliever Paul Quantrill.
3,"Ryanair profit beats forecasts, outlook improves",No-frills airline Ryanair beat forecasts with an 18 per cent jump in half-year profit after a strong summer and cheered investors yesterday with a surprisingly upbeat take on the full year.
2,Griffin Gets Good News,"Th Redskins' defense receives good news on Cornelius Griffin's MRI exam of a hip injury, and the defensive tackle might play Sunday against the Eagles."
1,Brunei #39;s prince marries 17-year-old commoner,Undated photo made available 08 September 2004 shows Brunei #39;s Crown Prince Al-Muhtadee Bolkiah (L) with Sarah Salleh (R) sitting along the seashore in Bandar Seri Begawan.
4,Linux Poised for Takeoff,"The market for Linux-based products, including servers, PCs and software, will reach \$35 billion by 2008, according to a report from IDC."
4,Two Linuxes for Newcomers,This month I turn my attention back to Linux for newbies. Xandros Desktop and Lycoris Desktop/LX are two Linux distributions geared toward folks who aren #39;t gearheads.
4,Japan Officials Check on Auction of New Banknote (Reuters),"Reuters - Japanese officials were trying to confirm\Thursday whether a 1,000 yen ( #36;9) bill that was being auctioned\on an Internet site was really a prototype of a new high-tech\banknote that slipped through their fingers."
2,Anderson #39;s lawyer says he can #39;t get fair trial,"SAN FRANCISCO -- Defendants charged with distributing illegal steroids to some of the nation #39;s best-known athletes were subjected to illegal searches and coerced by federal investigators, defense lawyers said Friday."
1,Militants Threaten to Behead Turkish Man (AP),"AP - Iraqi militants threatened to behead a Turkish truck driver if his company and the Kuwaiti contractor it works for don't stop their operations in Iraq within 48 hours, according to a videotape aired on Arab television Saturday."
4,Workers breaking office shackles,A survey shows that more workers are relying on technology to do their job while on the move.
2,Starting Lineup,"&lt;br&gt;&lt;em&gt;While the late-season efforts of such Texans as President Bush and Roger Clemens provide for riveting TV, the even more exciting Maryland-N.C. State game put us in mind of some other Lone Star Staters -- ZZ Top. Goodness, Wolfpack Coach Chuck Amato..."
3,Sony Ericsson posts 45 rise in profit,"Sony Ericsson, the Swedish-Japanese maker of cellphones, posted a 45 percent rise in net profit in the third quarter as a broadened product mix and the success of its camera phones bolstered sales."
4,Microsoft to Share Office Software Code,Microsoft Corp. said on Sunday that it would share the underlying software code for its Office program as part of its efforts to make governments more confident in the security and compatibility 
2,"Jerez Testing, Day 1, 02/12/04",Limited running for Franck and Giancarlo at Jerez on a wet day in Spain.
4,Massachusetts settles its first antispam case,"A Florida man and his company will pay a \$25,000 fine to settle a spam lawsuit brought in Massachusetts in the first use by a state of the federal CAN-SPAM Act."
3,Disney and Pixar push back their last joint movie effort to 2006,"LOS ANGELES (AFP) - Oscar-winning animated movie team Walt Disney Pictures and Pixar Animation Studios have delayed the release of their final joint venture  quot;Cars quot; until June 2006, they said."
3,CNNfn Network to Close by Mid-December," NEW YORK (Reuters) - CNNfn, the financial news cable  network owned by Time Warner Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=TWX.N target=/stocks/quickinfo/fullquote""&gt;TWX.N&lt;/A&gt;, on Thursday said it  will cease business operations by mid-December due to the  growing competitive challenges."
4,First sign of malicious code exploiting Windows Jpeg security flaw,The first malicious codes to exploit security flaws in Microsoft Windows #39; handling of jpeg image files has appeared on internet newsgroups.
3,"Numerous recalls point to vigilance, vehicle complexity","Automakers have recalled more vehicles in the United States this year than ever before, but thats probably because of the increasing complexity of cars "
4,More Security Holes Found In Internet Explorer 6.0,"Three more vulnerabilities in Microsoft #39;s Internet Explorer 6.0 browser were disclosed by Danish security vendor Secunia. By Gregg Keizer, TechWeb News."
1,FBI Tracks Potential GOP Protesters (AP),"AP - With the Republican National Convention less than two weeks away, federal agents and city police are keeping tabs on activists and others they believe might try to cause trouble. They are making unannounced visits to people's homes, conducting interviews and monitoring Web sites and meetings."
3,Microsoft Gives In -- Almost,"The company said it will comply with the EU's antitrust decision if it loses an appeal this week. Also: New AT   #038;T Wireless Services device works for e-mail and messaging, minus voice service   hellip;. Comcast will cut its interest in Time Warner Cable   hellip;. and more."
1,Australia parties hunt green vote,Australian Prime Minister John Howard has promised to preserve Tasmania's forests while keeping loggers in work.
2,Sharapova triumphs at Korea Open,"SEOUL, South Korea - Wimbledon champion Maria Sharapova won the Korea Open on Sunday, routing Polands Marta Domachowska 6-1, 6-1."
2,Tiger says children in the near future,"Now that he #39;s married, Tiger Woods says it won #39;t be long before he starts a family.  quot;I don #39;t want to be an old father, quot; Woods said Thursday."
1,CD in Iraq Said to Have U.S. Schools Info,"WASHINGTON - Federal law enforcement authorities notified school districts in six states last month that a computer disc found in Iraq contained photos, floor plans and other information about their schools, two U.S. officials said Thursday..."
3,Crude Oil Prices Surge Again,"Crude oil prices surged again Wednesday, rising above \$47 a barrel amid lingering concerns in supply from Iraq and Russia."
4,Proprietary MSN Search Beta launches tomorrow,"Tomorrow, Microsoft finally releases the beta version of its proprietary search engine. For over a year, webmasters and SEOs have seen evidence of MSNbot spidering their sites as MSN-Search gathered information and compiled its database."
2,Preseason roundup,"Zach Randolph had 34 points and 17 rebounds, leading an overwhelming inside game that gave the Portland Trail Blazers an 88-85 preseason victory Thursday night over the Toronto Raptors."
2,Names in the Game,"The Herminator is selling well, just not as well as The Terminator. An Austrian postage stamp depicting Herman Maier, the country #39;s first skiing star to adorn a stamp, sold out in just six weeks after it went on sale Sept."
2,Bobcats Nail Down Franchise's First Win (AP),"AP - Gerald Wallace slid face-first off the court after a hard foul, popped back up and looked at the scoreboard. He wasn't seeing things  #151; the Charlotte Bobcats really were on their way to the first win in franchise history."
2,Raiders Kicker Gets Contract Extension (AP),"AP - Sebastian Janikowski finalized a  #36;10.5 million, five-year contract extension with the Oakland Raiders on Wednesday that makes him the highest paid placekicker in the NFL."
2,Olympia oozes Games history,"OLYMPIA, GREECE -- Great players will walk upon a historic stage today at the Ancient Olympia Stadium. "
1,Mosque bomb kills 3 in Pakistan,"LAHORE, Pakistan -- A bomb has exploded at a Shiite mosque in downtown Lahore, killing three people and wounding several others, police sources told CNN."
1,Millions Wait Hours in Venezuela to Vote in Recall Election,"The unprecedented vote was sluggish as huge crowds lined up at voting booths. Results were not expected until 8 p.m., or later."
4,Sinus Infections Crop Up in Autumn,"Fall marks start of more than cold and flu season    HealthDayNews -- Not only is fall the start of the cold and flu season, it's also the time of year when sinus infections become more common.    ""The cooler, dry weather associated with the fall allergy season will cause an increase in the frequency and severity of sinus infections and sinus headaches, especially in seasonal allergy sufferers..."
2,Cal-USC An extraordinary show,"LOS ANGELES - In his opening statement to the bloated media corps here late yesterday afternoon, USC coach Pete Carroll trotted out these adjectives: Exciting, tense, fantastic, incredible, wonderful, exquisite."
4,Sony Shows Off New Low-End Digicam (PC World),PC World -  #36;300 Cyber-shot squeezes high-end performance into its small package.
4,"Update: AMD, IBM Announce New Power-Saving Tech","AMD and IBM said Monday that they had developed a new strained-silicon process that offers more performance at the same power levels, a technology that will enter production in mid-2005."
1,The Netherlands: Death of Theo van Gogh,The internet #39;s bloggers soon got to grips with Rohan Jayasekera #39;s diatribe against the legacy of murdered Dutch filmmaker Theo van Gogh.
1,Macedonia #39;s referendum fails to give Albanians more autonomy,"A referendum on territorial law that intends to give Macedonia #39;s Albanian minority greater autonomy failed to pass the turnout minimum, the Macedonian State Election Commission (SEC) announced Monday."
2,Scalpers Sell Athens Tickets at Face Value, ATHENS (Reuters) - The Athens 2004 Games which will have a  place in history as the Olympics' homecoming may also be  remembered as the Games that redefined a ticket scalper's job.
2,Notebook: Florida teams fall in polls,"The Miami Hurricanes and Florida State Seminoles tumbled in the Associated Press poll released yesterday, falling out of the Top 10 after being upset in road games."
2,Steelers stop streak by stunning New England,"The Steelers got a bucket full of treats yesterday, including turnovers, early points, a poised quarterback and a dominating defensive performance."
4,Software tracks status of batch processes,"BMC Software announced Tuesday the release of BMC Batch Impact Manager, a system that allows customers to manage batch processes according to their business importance."
1,Russians hunt down potential  #39;black widows #39;,"AFTER surviving nearly a decade of savage, seemingly interminable warfare in Chechnya without seeing any of her four children come to harm, Khalimat Saidullayeva thought the worst was over."
1,Insurgency a Problem for Iraq Rebuilding (AP),"AP - Security risks to reconstruction workers in Sunni-dominated parts of Iraq have grown worse over the past six weeks, the U.S. coordinator said Friday."
1,Nigeria strike ends amid warnings,A four-day general strike ends in Nigeria but unions threaten more action in two weeks if petrol prices stay high.
1,UN envoy says war crimes likely in Darfur,UNITED NATIONS : A UN envoy told the Security Council that widespread war crimes likely had taken place in Sudan #39;s troubled Darfur region.
3,Credit Cards Sabotaging Mortgages,Your credit card company might be needlessly costing you thousands.
3,Brazil Jobless Falls to 7-Month Low (Reuters),"Reuters - Brazil's unemployment\rate fell in July for the third straight month to a seven-month\low of 11.2 percent and wages rose, underscoring the\strengthening economy, official data showed on Thursday."
4,Private rocketship goes to space and back,": MOJAVE, United States (AFP - A private manned rocketship blasted through the Earth #39;s atmosphere into space after a hair-raising corkscrew ascent on a flight aimed at capturing a 10-million-dollar prize."
4,Sun settles Kodak's Java suit for \$92 million,The move comes less than a week after a jury ruled in Kodak's favor in the \$1 billion patent-infringement lawsuit.
1,Democrats in N.Y. Showcase Swing Voters (AP),"AP - Delores Ramirez was a supporter of President Bush in 2000, but on this muggy Sunday afternoon the retired Virginia businesswoman was standing on the steps of New York's City Hall with dozens of supporters of Democrat John Kerry who just finished a weeklong tour of five states."
1,Nigeria Delta rebels agree truce,The Nigerian government has confirmed reports that rebel groups in the country #39;s main oil producing region have agreed to a ceasefire.
4,Electronic Arts and the mighty dollar,"Behemoth publisher EA seems to be a bit hard on its employees, reslting in law suits. But employee abuse and poor working conditions isn't as simple to solve as it might seem. And EA is the catalyst for a potential revolution"
2,60-Story Building Is Proposed Near Nassau Coliseum,he co-owner of the New York Islanders hockey team is proposing a 60-story tower in the center of Nassau County - more than triple the height of the tallest existing building on Long Island.
3,Dollar Steers Clear of Record Low Vs Euro,"The dollar on Tuesday held almost a cent above its record low against the euro, winning respite from recent heavy selling ahead of US trade data and an expected rise in US interest rates on Wednesday."
2,UPDATE 2-Everton reject Rooney bids,"Everton have rejected bids from Premier League rivals Manchester United and Newcastle United for England striker Wayne Rooney, the club said on Thursday."
2,NBA Champ Pistons Eye Another Title Shot (AP),AP - Chauncey Billups couldn't stop a grin from slowly spreading across his face. Could the defending NBA champion Detroit Pistons be even better this season? You bet.
3,Gold Fields bid for Iamgold in doubt,TORONTO - Iamgold Corp. shares dipped more than 13 per cent in early trading on Monday after Harmony Gold Mining Co. launched a takeover bid for Gold Fields Inc.
3,Merck #39;s Missing Vioxx Study,"NEW YORK - Should Merck have conducted a bigger trial to test the safety of its arthritis drug Vioxx? Merck (nyse: MRK - news - people ) pulled Vioxx from the market two weeks ago, but questions about the "
1,"Sudanese government, rebels restart talks on Darfur","Sudan #39;s government and rebels resumed peace talks in Nigeria #39;s capital Monday aimed at resolving the crisis in Sudan  #39;s Darfur region, which has left tens of thousands of people dead and displaced more than 1 million "
2,Marat Safin to face Radek Stepanek in Paris Masters final,Sixth-seeded Marat Safin of Russia overcame a twisted ankle Saturday to reach the final at the Paris Masters for the fourth time in six years and will meet qualifier Radek Stepanek of the Czech Republic for the championship.
1,Hicks confirms abuse allegations,"ACCUSED Australian terrorist David Hicks confirmed allegations he was abused while in US military ustody in Afghanistan, his father said today."
2,Baseball legend Bonds testifies using BALCO substances: report,"SAN FRANCISCO (AFP) - Baseball star slugger Barry Bonds told a grand jury that he used a clear substance and cream from a firm embroiled in a doping scandal, but never thought they were steroids, the San Francisco Chronicle reported."
4,Australia #39;s Dish ready to for another brush with fame,"For Australians, the  quot;Dish quot; as they like to call the giant antennae of the Parkes radio telescope is nearly as well known as the Sydney Opera House."
4,Latest color pictures from Cassini look like artwork,"NASA has released three new stunning color pictures taken by the Cassini spacecraft exploring the planet Saturn. The images show the giant planet, its golden rings and several moons."
4,"Turkcell signs deal for Iran mobile network, still to pay licence fee (AFP)","AFP - Turkcell, Turkey's biggest mobile phone operator, said that it had signed a licence agreement with Iran to set up the first Iranian private mobile phone network conditional on paying a 300-million-euro (366-million-dollar) licence fee."
3,America West: Will Not Bid for ATA,"America West Holdings Corp. (AWA) on Thursday said it would not bid for assets of bankrupt carrier ATA Airlines, saying the value does not justify the cost."
1,Chirac tour falls flat for French,President Jacques Chirac has been busy talking up the advantages of trade with France on his current Asian tour - but back home the newspapers have been lukewarm on his performance.
4,Matsushita to unveil world #39;s largest plasma display,"Matsushita Electric Industrial Co., Ltd announced Monday it will launch a 65-inch high-definition plasma display on October 1. The latest model of the Viera series will be the "
3,New York Times to Sell Its Headquarters," NEW YORK (Reuters) - New York Times Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=NYT.N target=/stocks/quickinfo/fullquote""&gt;NYT.N&lt;/A&gt; will sell  its midtown Manhattan headquarters building to a partnership  led by Tishman Speyer Properties for \$175 million, the  companies said."
2,Defense was up for challenge,CLEVELAND -- The Patriots' defense wasn't tested much while the outcome was in doubt during a 42-15 victory over the Cleveland Browns yesterday. The Patriots allowed one first down and picked off a Luke McCown pass in taking a 14-0 lead in the first quarter.
3,Boeing Quarterly Profit Up 78 Percent," NEW YORK (Reuters) - Boeing Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BA.N target=/stocks/quickinfo/fullquote""&gt;BA.N&lt;/A&gt; on Wednesday posted  a 78 percent jump in quarterly earnings that beat Wall Street  forecasts as stronger demand for its military networking and  weapons systems helped offset a decline in commercial airplane  revenue."
1,Reporters on the Job, You Say You Want a Revolution? Staff writer Howard LaFranchi was back in Baghdad #39;s Sadr City neighborhood Wednesday (see story) where he worked during a reporting stint in Iraq last fall.
3,ACE executive pleads guilty in New York probe,"An executive of Bermuda-based insurer ACE Ltd. (ACE.N: Quote, Profile, Research) on Friday pleaded guilty to a felony charge connected to New York Attorney General Eliot Spitzer #39;s investigation of insurance companies."
3,Wal-Mart's Sept. Sales Up 2.3 Percent," CHICAGO (Reuters) - Wal-Mart Stores Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WMT.N target=/stocks/quickinfo/fullquote""&gt;WMT.N&lt;/A&gt; on  Saturday said sales at stores open at least a year rose 2.3  percent for September, near the low end of expectations,  according to its preliminary tally."
2,Russian ice queen is hurt in fall,"PITTSBURGH, Pennsylvania, -- Reigning world pairs champion Tatiana Totmianina was hospitalized after a head-first fall to the ice during a Skate America competition in Pittsburgh on Saturday."
4,"California cities, counties sue Microsoft","Six California counties and cities on Friday filed a class action lawsuit against Microsoft Corp. accusing the software giant of violating California law with anti-competitive business practices.&lt;p&gt;ADVERTISEMENT&lt;/p&gt;&lt;p&gt;&lt;img src=""http://ad.doubleclick.net/ad/idg.us.ifw.general/ibmpseries;sz=1x1;ord=200301151450?"" width=""1"" height=""1"" border=""0""/&gt;&lt;a href=""http://ad.doubleclick.net/clk;9824455;9690404;u?http://ad.doubleclick.net/clk;9473681;9688522;d?http://www.ibm.com/servers/eserver/pseries/campaigns/boardroom/index.html?ca=pSeries met=boardroom me=E P_Creative=P_InfoW_RSS""&gt;Introducing IBM eServer p5 systems.&lt;/a&gt;&lt;br/&gt;Powered by IBMs most advanced 64-bit microprocessor (POWER5(tm)), p5 systems can run UNIX and Linux simultaneously. Learn more about eServer p5 systems.&lt;/p&gt;"
3,Profits rise as AGL flags NZ sale,"Australian Gas Light Company has flagged the sale of its stake in New Zealand #39;s NGC Holdings, after the Australian energy retailer today reported an 18."
1,Army commandos launch operation against militants,"MIR ALI: Helicopters dropped Pakistani commandos into North Waziristan on Monday, to launch an operation near the Afghan border against suspected Taliban forces that were chased into Pakistan "
1,Iraqi resistance could be broader than US claims,"During the past 30 days, more than 2,300 attacks have been directed against civilians and military targets in Iraq, in a pattern that sprawls over nearly every major population "
4,Intel discloses WiMAX silicon plans,"SAN FRANCISCO - Intel Corporation recently disclosed key technical details of its upcoming wireless broadband chip for WiMAX products, which will enable long-distance, high-speed wireless Internet access for homes and businesses."
4,In Defense of Clapton's Layla,"Recently, GuitarWorld magazine published a list of top 100 of the worst guitar solos, riffs and licks of all time. I am a big sucker for this sort of thing, so I swallowed the \$7.95 price to purchase it, with a good expectation of what would be included. Just as literary scholars have a canon of great literature, the guitarist community has a canon of really awful guitar solos - including, for instance, Neil Young's infamous one-note Cinnamon Girl solo, anything by Van Halen, and anything played by Kurt Cobain. When I turned to the list, I suffered a cruel, horrible shock."
4,Study: Spammers use e-mail ID to gain legitimacy,"Spammers are a key adopter of a technology meant, in part, to fight spam."
1,Asteroid did not end dinosaurs - they were dying anyway say scientists (AFP),"AFP - Dinosaurs were dying out before Earth was struck by an asteroid impact that is widely thought to have been responsible for their extinction, two scientists claim."
3,Tyson Foods Reports Lower Earnings," CHICAGO (Reuters) - Tyson Foods Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=TSN.N target=/stocks/quickinfo/fullquote""&gt;TSN.N&lt;/A&gt;, the nation's  largest meat producer, on Monday reported a sharp drop in  quarterly earnings due in part to poor results in its beef  segment."
2,Woods Marries Swedish Model in Barbados,Tiger Woods married Swedish model Elin Nordegren at an exclusive resort in Barbados during a sunset ceremony that reportedly cost \$1.5 million.
3,Global Funds Offer Broad Exposure (AP),"AP - With the U.S. economy likely to slow next year, many investors are looking to add more international exposure to their portfolios in hopes of winning higher returns. A number of global mutual funds offer what seems like easy one-stop shopping, but experts warn that all are not created equal."
4,Times newspaper to be printed in tabloid size only,The Times newspaper announced Saturday it will be printed in the tabloid form only from Monday after more than 200 years as a broadsheet.
4,Mystifying Image Of Virgin Mary On Grilled Cheese Sandwich Sold To &lt;b&gt;...&lt;/b&gt;,"ST. JOHNS, Antigua, Nov. 22 /PRNewswire/ -- In a perfect example of Americana pop culture phenomenon, a grilled cheese sandwich that bears the image of the Virgin Mary has been sold on eBay to Internet casino GoldenPalace."
1,Iran sticks by belief that nuclear arms unIslamic: minister,"Iranian deputy foreign minister Gholamali Khoshrou denied Tuesday that his country #39;s top leaders were at odds over whether nuclear weapons were un-Islamic, insisting that it will  quot;never quot; make the bomb."
4,New Fingerprint Scans Expand to Borders,Foreigners entering the United States zipped through the lines at the main port here and several other locations in Arizona and California as a new digital screening program went into effect.
1,Britain considering tough new anti-terror laws,"London: Britain is considering sweeping new anti-terrorism laws including special courts to try terror suspects without a jury, Home Secretary David Blunkett said in an interview Sunday."
4,Official: E-Governance Failures Abound (AP),"AP - Many electronic governance projects are failing globally due to poor planning, political interference and bureaucratic bungling, a top World Bank official said Friday."
3,Vegas comes to Wembley with \$600M casino plan,Rundown land surrounding London #39;s Wembley Stadium will be transformed into a glitzy \$600 million gambling resort in a joint venture between US group Caesars Entertainment and Britain #39;s Quintain Estates.
1,UN Marks Anniversary of Bombing of Baghdad Mission,"The United Nations is marking the first anniversary of the bombing of UN headquarters in Baghdad that killed 22 people, including the world body #39;s top envoy to Iraq Sergio Vieira de Mello. "
1,69 Dead in Japan Typhoon as Hopes Fade for Missing," TOKYO (Reuters) - As the death toll rose from Japan's  deadliest typhoon in two decades, experts warned on Friday that  climate change could bring a stormier future."
1,From the Debate,The following are excerpts from the first presidential debate between President Bush and Sen. John F. Kerry:
1,Hurricane Jeanne Targets Storm-Weary Florida, MIAMI (Reuters) - Hundreds of thousands of people on  Florida's east coast were told to leave their homes once again  on Friday as deadly Hurricane Jeanne approached for what could  be a record fourth hurricane hit in a year on the storm-weary  state.
